Datum;Uhrzeit;"ProfilwertkWh";"ProfilwertkW";Spotmarktpreis in ct/kWh;Endkundenpreis in ct/kwh;Arbeitspreis Umspannung ct/kwh;Steuern&Abgaben in ct/kwh;Gewinn
25.1.2026;17:00:00;48,8;195,2;13,883;59;7,48;6,986;1495,7688
25.1.2026;17:15:00;24,7;98,8;13,933;59;7,48;6,986;755,8447
25.1.2026;17:30:00;26,85;107,4;13,797;59;7,48;6,986;825,28845
25.1.2026;17:45:00;46,4;185,6;13,337;59;7,48;6,986;1447,5408
25.1.2026;18:00:00;20,25;81;13,674;59;7,48;6,986;624,915
25.1.2026;18:15:00;10,95;43,8;13,313;59;7,48;6,986;341,86995
25.1.2026;18:30:00;1;4;13,077;59;7,48;6,986;31,457
25.1.2026;18:45:00;0,1;0,4;12,966;59;7,48;6,986;3,1568
25.1.2026;19:00:00;0,05;0,2;13,265;59;7,48;6,986;1,56345
25.1.2026;19:15:00;9,1;36,4;12,926;59;7,48;6,986;287,6328
25.1.2026;19:30:00;14,8;59,2;12,089;59;7,48;6,986;480,186
25.1.2026;19:45:00;0,1;0,4;11,327;59;7,48;6,986;3,3207
25.1.2026;20:00:00;0,05;0,2;12,037;59;7,48;6,986;1,62485
25.1.2026;20:15:00;10,95;43,8;11,653;59;7,48;6,986;360,04695
25.1.2026;20:30:00;53,7;214,8;11,185;59;7,48;6,986;1790,8413
25.1.2026;20:45:00;35,8;143,2;10,734;59;7,48;6,986;1210,04
25.1.2026;21:00:00;2,5;10;11,905;59;7,48;6,986;81,5725
25.1.2026;21:15:00;0,05;0,2;11,279;59;7,48;6,986;1,66275
25.1.2026;21:30:00;0,1;0,4;10,947;59;7,48;6,986;3,3587
25.1.2026;21:45:00;0,1;0,4;10,646;59;7,48;6,986;3,3888
25.1.2026;22:00:00;0,1;0,4;10,83;59;7,48;6,986;3,3704
25.1.2026;22:15:00;0,1;0,4;10,476;59;7,48;6,986;3,4058
25.1.2026;22:30:00;0,1;0,4;10,274;59;7,48;6,986;3,426
25.1.2026;22:45:00;0,1;0,4;10,216;59;7,48;6,986;3,4318
25.1.2026;23:00:00;0,05;0,2;10,976;59;7,48;6,986;1,6779
25.1.2026;23:15:00;0,1;0,4;10,542;59;7,48;6,986;3,3992
25.1.2026;23:30:00;0,1;0,4;10,111;59;7,48;6,986;3,4423
25.1.2026;23:45:00;0,1;0,4;9,941;59;7,48;6,986;3,4593
26.1.2026;00:00:00;0,1;0,4;10,249;59;7,48;6,986;3,4285
26.1.2026;00:15:00;0,1;0,4;10,124;59;7,48;6,986;3,441
26.1.2026;00:30:00;0,1;0,4;10,085;59;7,48;6,986;3,4449
26.1.2026;00:45:00;0,1;0,4;9,987;59;7,48;6,986;3,4547
26.1.2026;01:00:00;0,05;0,2;10,08;59;7,48;6,986;1,7227
26.1.2026;01:15:00;0,1;0,4;9,94;59;7,48;6,986;3,4594
26.1.2026;01:30:00;0,1;0,4;9,692;59;7,48;6,986;3,4842
26.1.2026;01:45:00;0,1;0,4;9,779;59;7,48;6,986;3,4755
26.1.2026;02:00:00;0,1;0,4;9,544;59;7,48;6,986;3,499
26.1.2026;02:15:00;0,1;0,4;9,638;59;7,48;6,986;3,4896
26.1.2026;02:30:00;0,1;0,4;9,555;59;7,48;6,986;3,4979
26.1.2026;02:45:00;0,05;0,2;9,604;59;7,48;6,986;1,7465
26.1.2026;03:00:00;0,1;0,4;9,469;59;7,48;6,986;3,5065
26.1.2026;03:15:00;0,1;0,4;9,485;59;7,48;6,986;3,5049
26.1.2026;03:30:00;0,1;0,4;9,529;59;7,48;6,986;3,5005
26.1.2026;03:45:00;0,1;0,4;9,53;59;7,48;6,986;3,5004
26.1.2026;04:00:00;0,1;0,4;9,364;59;7,48;6,986;3,517
26.1.2026;04:15:00;0,1;0,4;9,42;59;7,48;6,986;3,5114
26.1.2026;04:30:00;0,05;0,2;9,948;59;7,48;6,986;1,7293
26.1.2026;04:45:00;0,1;0,4;10,145;59;7,48;6,986;3,4389
26.1.2026;05:00:00;0,1;0,4;10,355;59;7,48;6,986;3,4179
26.1.2026;05:15:00;0,1;0,4;11,003;59;7,48;6,986;3,3531
26.1.2026;05:30:00;0,1;0,4;11,357;59;7,48;6,986;3,3177
26.1.2026;05:45:00;0,1;0,4;12,996;59;7,48;6,986;3,1538
26.1.2026;06:00:00;0,05;0,2;13,183;59;7,48;6,986;1,56755
26.1.2026;06:15:00;0,1;0,4;14,583;59;7,48;6,986;2,9951
26.1.2026;06:30:00;0,1;0,4;15,919;59;7,48;6,986;2,8615
26.1.2026;06:45:00;0,1;0,4;17,594;59;7,48;6,986;2,694
26.1.2026;07:00:00;0,1;0,4;16,386;59;7,48;6,986;2,8148
26.1.2026;07:15:00;0,1;0,4;17,732;59;7,48;6,986;2,6802
26.1.2026;07:30:00;0,05;0,2;18,451;59;7,48;6,986;1,30415
26.1.2026;07:45:00;0,1;0,4;17,484;59;7,48;6,986;2,705
26.1.2026;08:00:00;0,05;0,2;19,15;59;7,48;6,986;1,2692
26.1.2026;08:15:00;0,1;0,4;18,45;59;7,48;6,986;2,6084
26.1.2026;08:30:00;0,05;0,2;17,29;59;7,48;6,986;1,3622
26.1.2026;08:45:00;0,05;0,2;16,297;59;7,48;6,986;1,41185
26.1.2026;09:00:00;0,1;0,4;18,682;59;7,48;6,986;2,5852
26.1.2026;09:15:00;0,05;0,2;18,464;59;7,48;6,986;1,3035
26.1.2026;09:30:00;0,05;0,2;17,718;59;7,48;6,986;1,3408
26.1.2026;09:45:00;0,45;1,8;16,341;59;7,48;6,986;12,68685
26.1.2026;10:00:00;8,6;34,4;17,778;59;7,48;6,986;230,1016
26.1.2026;10:15:00;20,05;80,2;17,199;59;7,48;6,986;548,06675
26.1.2026;10:30:00;12;48;16,79;59;7,48;6,986;332,928
26.1.2026;10:45:00;6,25;25;16,37;59;7,48;6,986;176,025
26.1.2026;11:00:00;2,5;10;16,865;59;7,48;6,986;69,1725
26.1.2026;11:15:00;15,15;60,6;15,857;59;7,48;6,986;434,45655
26.1.2026;11:30:00;25,6;102,4;15,1;59;7,48;6,986;753,5104
26.1.2026;11:45:00;29,8;119,2;14,59;59;7,48;6,986;892,3312
26.1.2026;12:00:00;20,95;83,8;15,813;59;7,48;6,986;601,70495
26.1.2026;12:15:00;13,35;53,4;15,089;59;7,48;6,986;393,09075
26.1.2026;12:30:00;27,6;110,4;14,757;59;7,48;6,986;821,8452
26.1.2026;12:45:00;18,05;72,2;14,099;59;7,48;6,986;549,35175
26.1.2026;13:00:00;19,65;78,6;14,183;59;7,48;6,986;596,39715
26.1.2026;13:15:00;22,95;91,8;14,999;59;7,48;6,986;677,82825
26.1.2026;13:30:00;9,95;39,8;14,76;59;7,48;6,986;296,2513
26.1.2026;13:45:00;0,1;0,4;15,17;59;7,48;6,986;2,9364
26.1.2026;14:00:00;0,05;0,2;15,267;59;7,48;6,986;1,46335
26.1.2026;14:15:00;5,3;21,2;15,194;59;7,48;6,986;155,502
26.1.2026;14:30:00;22,2;88,8;16,37;59;7,48;6,986;625,2408
26.1.2026;14:45:00;3,95;15,8;17,157;59;7,48;6,986;108,13915
26.1.2026;15:00:00;0,05;0,2;15,197;59;7,48;6,986;1,46685
26.1.2026;15:15:00;0,1;0,4;15,3;59;7,48;6,986;2,9234
26.1.2026;15:30:00;0,05;0,2;17;59;7,48;6,986;1,3767
26.1.2026;15:45:00;22,2;88,8;19,035;59;7,48;6,986;566,0778
26.1.2026;16:00:00;36,75;147;15,212;59;7,48;6,986;1077,5835
26.1.2026;16:15:00;39,75;159;17,05;59;7,48;6,986;1092,489
26.1.2026;16:30:00;0,6;2,4;19,214;59;7,48;6,986;15,192
26.1.2026;16:45:00;0,05;0,2;20,003;59;7,48;6,986;1,22655
26.1.2026;17:00:00;0,1;0,4;18,736;59;7,48;6,986;2,5798
26.1.2026;17:15:00;5;20;17,596;59;7,48;6,986;134,69
26.1.2026;17:30:00;16,2;64,8;17,859;59;7,48;6,986;432,135
26.1.2026;17:45:00;23,6;94,4;17,018;59;7,48;6,986;649,3776
26.1.2026;18:00:00;20;80;18,277;59;7,48;6,986;525,14
26.1.2026;18:15:00;14,35;57,4;17,957;59;7,48;6,986;381,37995
26.1.2026;18:30:00;21,95;87,8;16,459;59;7,48;6,986;616,24625
26.1.2026;18:45:00;12;48;15,296;59;7,48;6,986;350,856
26.1.2026;19:00:00;0,1;0,4;16,785;59;7,48;6,986;2,7749
26.1.2026;19:15:00;0,55;2,2;15,327;59;7,48;6,986;16,06385
26.1.2026;19:30:00;7,9;31,6;15,102;59;7,48;6,986;232,5128
26.1.2026;19:45:00;11,6;46,4;14,452;59;7,48;6,986;348,9512
26.1.2026;20:00:00;10,8;43,2;14,995;59;7,48;6,986;319,0212
26.1.2026;20:15:00;7,95;31,8;14,105;59;7,48;6,986;241,91055
26.1.2026;20:30:00;1;4;14,099;59;7,48;6,986;30,435
26.1.2026;20:45:00;0,05;0,2;11,646;59;7,48;6,986;1,6444
26.1.2026;21:00:00;0,1;0,4;13,828;59;7,48;6,986;3,0706
26.1.2026;21:15:00;0,1;0,4;12,403;59;7,48;6,986;3,2131
26.1.2026;21:30:00;0,1;0,4;11,375;59;7,48;6,986;3,3159
26.1.2026;21:45:00;0,1;0,4;10,994;59;7,48;6,986;3,354
26.1.2026;22:00:00;6,1;24,4;11,832;59;7,48;6,986;199,4822
26.1.2026;22:15:00;8,9;35,6;11,587;59;7,48;6,986;293,2283
26.1.2026;22:30:00;0,1;0,4;10,772;59;7,48;6,986;3,3762
26.1.2026;22:45:00;0,1;0,4;10,483;59;7,48;6,986;3,4051
26.1.2026;23:00:00;0,1;0,4;12,339;59;7,48;6,986;3,2195
26.1.2026;23:15:00;0,05;0,2;11,909;59;7,48;6,986;1,63125
26.1.2026;23:30:00;0,1;0,4;11,752;59;7,48;6,986;3,2782
26.1.2026;23:45:00;0,1;0,4;11,507;59;7,48;6,986;3,3027
27.1.2026;00:00:00;0,1;0,4;11,68;59;7,48;6,986;3,2854
27.1.2026;00:15:00;0,1;0,4;11,488;59;7,48;6,986;3,3046
27.1.2026;00:30:00;0,05;0,2;11,313;59;7,48;6,986;1,66105
27.1.2026;00:45:00;0,1;0,4;11;59;7,48;6,986;3,3534
27.1.2026;01:00:00;0,1;0,4;11,307;59;7,48;6,986;3,3227
27.1.2026;01:15:00;0,1;0,4;11,225;59;7,48;6,986;3,3309
27.1.2026;01:30:00;0,1;0,4;11,196;59;7,48;6,986;3,3338
27.1.2026;01:45:00;0,05;0,2;11,135;59;7,48;6,986;1,66995
27.1.2026;02:00:00;0,1;0,4;11,309;59;7,48;6,986;3,3225
27.1.2026;02:15:00;0,1;0,4;11,098;59;7,48;6,986;3,3436
27.1.2026;02:30:00;0,1;0,4;11,095;59;7,48;6,986;3,3439
27.1.2026;02:45:00;0,1;0,4;11,093;59;7,48;6,986;3,3441
27.1.2026;03:00:00;0,05;0,2;11,05;59;7,48;6,986;1,6742
27.1.2026;03:15:00;0,1;0,4;11,059;59;7,48;6,986;3,3475
27.1.2026;03:30:00;0,1;0,4;11,004;59;7,48;6,986;3,353
27.1.2026;03:45:00;0,1;0,4;11,105;59;7,48;6,986;3,3429
27.1.2026;04:00:00;0,1;0,4;10,7;59;7,48;6,986;3,3834
27.1.2026;04:15:00;0,05;0,2;10,998;59;7,48;6,986;1,6768
27.1.2026;04:30:00;0,1;0,4;11,28;59;7,48;6,986;3,3254
27.1.2026;04:45:00;0,1;0,4;11,682;59;7,48;6,986;3,2852
27.1.2026;05:00:00;0,1;0,4;11,392;59;7,48;6,986;3,3142
27.1.2026;05:15:00;0,1;0,4;12,268;59;7,48;6,986;3,2266
27.1.2026;05:30:00;0,05;0,2;14,017;59;7,48;6,986;1,52585
27.1.2026;05:45:00;0,1;0,4;15,767;59;7,48;6,986;2,8767
27.1.2026;06:00:00;0,1;0,4;13,303;59;7,48;6,986;3,1231
27.1.2026;06:15:00;0,1;0,4;15,298;59;7,48;6,986;2,9236
27.1.2026;06:30:00;0,05;0,2;16,7;59;7,48;6,986;1,3917
27.1.2026;06:45:00;0,1;0,4;18,649;59;7,48;6,986;2,5885
27.1.2026;07:00:00;0,1;0,4;18,64;59;7,48;6,986;2,5894
27.1.2026;07:15:00;0,1;0,4;18,595;59;7,48;6,986;2,5939
27.1.2026;07:30:00;1,45;5,8;17,07;59;7,48;6,986;39,8228
27.1.2026;07:45:00;14,9;59,6;16,349;59;7,48;6,986;419,9565
27.1.2026;08:00:00;16,9;67,6;18,869;59;7,48;6,986;433,7385
27.1.2026;08:15:00;9,55;38,2;17,311;59;7,48;6,986;259,97965
27.1.2026;08:30:00;8,9;35,6;16,999;59;7,48;6,986;245,0615
27.1.2026;08:45:00;7,15;28,6;15,299;59;7,48;6,986;209,03025
27.1.2026;09:00:00;19,65;78,6;16,994;59;7,48;6,986;541,161
27.1.2026;09:15:00;28,4;113,6;15,264;59;7,48;6,986;831,268
27.1.2026;09:30:00;18,2;72,8;13,816;59;7,48;6,986;559,0676
27.1.2026;09:45:00;4,7;18,8;13,309;59;7,48;6,986;146,7575
27.1.2026;10:00:00;4,15;16,6;14,189;59;7,48;6,986;125,93175
27.1.2026;10:15:00;2,3;9,2;13,524;59;7,48;6,986;71,323
27.1.2026;10:30:00;2,3;9,2;13,301;59;7,48;6,986;71,8359
27.1.2026;10:45:00;9,05;36,2;12,302;59;7,48;6,986;291,6996
27.1.2026;11:00:00;7,25;29;13,125;59;7,48;6,986;227,71525
27.1.2026;11:15:00;15,25;61;12,7;59;7,48;6,986;485,4685
27.1.2026;11:30:00;24,4;97,6;11,979;59;7,48;6,986;794,342
27.1.2026;11:45:00;21,6;86,4;11,408;59;7,48;6,986;715,5216
27.1.2026;12:00:00;40,45;161,8;11,495;59;7,48;6,986;1336,42755
27.1.2026;12:15:00;47,95;191,8;11,228;59;7,48;6,986;1597,0227
27.1.2026;12:30:00;26,5;106;11,003;59;7,48;6,986;888,5715
27.1.2026;12:45:00;7,75;31;11,269;59;7,48;6,986;257,80375
27.1.2026;13:00:00;21,4;85,6;12,487;59;7,48;6,986;685,8058
27.1.2026;13:15:00;34;136;12,944;59;7,48;6,986;1074,06
27.1.2026;13:30:00;21,65;86,6;13,377;59;7,48;6,986;674,54905
27.1.2026;13:45:00;15,85;63,4;13,625;59;7,48;6,986;489,90765
27.1.2026;14:00:00;6,35;25,4;13,172;59;7,48;6,986;199,1487
27.1.2026;14:15:00;0,05;0,2;12,643;59;7,48;6,986;1,59455
27.1.2026;14:30:00;12,75;51;12,464;59;7,48;6,986;408,8925
27.1.2026;14:45:00;26,45;105,8;12,7;59;7,48;6,986;842,0093
27.1.2026;15:00:00;17;68;13,698;59;7,48;6,986;524,212
27.1.2026;15:15:00;0,05;0,2;12,701;59;7,48;6,986;1,59165
27.1.2026;15:30:00;0,05;0,2;12,903;59;7,48;6,986;1,58155
27.1.2026;15:45:00;0,05;0,2;13,89;59;7,48;6,986;1,5322
27.1.2026;16:00:00;0,1;0,4;13,749;59;7,48;6,986;3,0785
27.1.2026;16:15:00;3,6;14,4;15,807;59;7,48;6,986;103,4172
27.1.2026;16:30:00;0,95;3,8;17,001;59;7,48;6,986;26,15635
27.1.2026;16:45:00;4,7;18,8;14,491;59;7,48;6,986;141,2021
27.1.2026;17:00:00;19,65;78,6;13,36;59;7,48;6,986;612,5691
27.1.2026;17:15:00;17,25;69;13,577;59;7,48;6,986;534,00825
27.1.2026;17:30:00;12,3;49,2;14,364;59;7,48;6,986;371,091
27.1.2026;17:45:00;5,05;20,2;15,155;59;7,48;6,986;148,36395
27.1.2026;18:00:00;14,5;58;14,981;59;7,48;6,986;428,5185
27.1.2026;18:15:00;20,9;83,6;13,837;59;7,48;6,986;641,5673
27.1.2026;18:30:00;29,85;119,4;13,634;59;7,48;6,986;922,365
27.1.2026;18:45:00;29,1;116,4;13,101;59;7,48;6,986;914,7003
27.1.2026;19:00:00;11,9;47,6;13,438;59;7,48;6,986;370,0424
27.1.2026;19:15:00;23,6;94,4;12,324;59;7,48;6,986;760,156
27.1.2026;19:30:00;20,65;82,6;11,588;59;7,48;6,986;680,3349
27.1.2026;19:45:00;0,1;0,4;11,285;59;7,48;6,986;3,3249
27.1.2026;20:00:00;0,05;0,2;11,799;59;7,48;6,986;1,63675
27.1.2026;20:15:00;10,2;40,8;11,936;59;7,48;6,986;332,4996
27.1.2026;20:30:00;0,1;0,4;12,301;59;7,48;6,986;3,2233
27.1.2026;20:45:00;0,1;0,4;11,711;59;7,48;6,986;3,2823
27.1.2026;21:00:00;0,05;0,2;12,279;59;7,48;6,986;1,61275
27.1.2026;21:15:00;0,1;0,4;12;59;7,48;6,986;3,2534
27.1.2026;21:30:00;0,1;0,4;12,229;59;7,48;6,986;3,2305
27.1.2026;21:45:00;0,1;0,4;11,772;59;7,48;6,986;3,2762
27.1.2026;22:00:00;0,1;0,4;11,911;59;7,48;6,986;3,2623
27.1.2026;22:15:00;0,05;0,2;11,158;59;7,48;6,986;1,6688
27.1.2026;22:30:00;0,1;0,4;11,003;59;7,48;6,986;3,3531
27.1.2026;22:45:00;0,1;0,4;10,668;59;7,48;6,986;3,3866
27.1.2026;23:00:00;0,1;0,4;11,106;59;7,48;6,986;3,3428
27.1.2026;23:15:00;0,1;0,4;10,912;59;7,48;6,986;3,3622
27.1.2026;23:30:00;0,05;0,2;10,132;59;7,48;6,986;1,7201
27.1.2026;23:45:00;0,1;0,4;10,04;59;7,48;6,986;3,4494
28.1.2026;00:00:00;0,1;0,4;10,929;59;7,48;6,986;3,3605
28.1.2026;00:15:00;0,1;0,4;10,551;59;7,48;6,986;3,3983
28.1.2026;00:30:00;0,1;0,4;10,266;59;7,48;6,986;3,4268
28.1.2026;00:45:00;0,05;0,2;10,04;59;7,48;6,986;1,7247
28.1.2026;01:00:00;0,1;0,4;10,672;59;7,48;6,986;3,3862
28.1.2026;01:15:00;0,1;0,4;10,56;59;7,48;6,986;3,3974
28.1.2026;01:30:00;0,1;0,4;10,291;59;7,48;6,986;3,4243
28.1.2026;01:45:00;0,1;0,4;10,263;59;7,48;6,986;3,4271
28.1.2026;02:00:00;0,05;0,2;10,234;59;7,48;6,986;1,715
28.1.2026;02:15:00;0,1;0,4;10,125;59;7,48;6,986;3,4409
28.1.2026;02:30:00;0,1;0,4;10,238;59;7,48;6,986;3,4296
28.1.2026;02:45:00;0,1;0,4;10,299;59;7,48;6,986;3,4235
28.1.2026;03:00:00;0,1;0,4;10,323;59;7,48;6,986;3,4211
28.1.2026;03:15:00;0,05;0,2;10,346;59;7,48;6,986;1,7094
28.1.2026;03:30:00;0,1;0,4;10,491;59;7,48;6,986;3,4043
28.1.2026;03:45:00;0,1;0,4;10,725;59;7,48;6,986;3,3809
28.1.2026;04:00:00;0,1;0,4;10,459;59;7,48;6,986;3,4075
28.1.2026;04:15:00;0,1;0,4;10,618;59;7,48;6,986;3,3916
28.1.2026;04:30:00;0,05;0,2;10,992;59;7,48;6,986;1,6771
28.1.2026;04:45:00;0,1;0,4;10,571;59;7,48;6,986;3,3963
28.1.2026;05:00:00;0,1;0,4;10,544;59;7,48;6,986;3,399
28.1.2026;05:15:00;0,1;0,4;10,929;59;7,48;6,986;3,3605
28.1.2026;05:30:00;0,1;0,4;11,732;59;7,48;6,986;3,2802
28.1.2026;05:45:00;0,05;0,2;12,274;59;7,48;6,986;1,613
28.1.2026;06:00:00;0,1;0,4;13,201;59;7,48;6,986;3,1333
28.1.2026;06:15:00;0,1;0,4;14,203;59;7,48;6,986;3,0331
28.1.2026;06:30:00;0,1;0,4;14,44;59;7,48;6,986;3,0094
28.1.2026;06:45:00;5,95;23,8;15,595;59;7,48;6,986;172,18705
28.1.2026;07:00:00;0,1;0,4;15,821;59;7,48;6,986;2,8713
28.1.2026;07:15:00;0,05;0,2;16,821;59;7,48;6,986;1,38565
28.1.2026;07:30:00;2,45;9,8;17,419;59;7,48;6,986;66,43175
28.1.2026;07:45:00;22,6;90,4;18,34;59;7,48;6,986;591,9844
28.1.2026;08:00:00;25,65;102,6;18,238;59;7,48;6,986;674,4924
28.1.2026;08:15:00;13,2;52,8;17,982;59;7,48;6,986;350,4864
28.1.2026;08:30:00;7,65;30,6;16,778;59;7,48;6,986;212,3334
28.1.2026;08:45:00;1,5;6;16,46;59;7,48;6,986;42,111
28.1.2026;09:00:00;0,05;0,2;18,834;59;7,48;6,986;1,285
28.1.2026;09:15:00;0,5;2;17,474;59;7,48;6,986;13,53
28.1.2026;09:30:00;6,7;26,8;16,937;59;7,48;6,986;184,8999
28.1.2026;09:45:00;6,25;25;15,685;59;7,48;6,986;180,30625
28.1.2026;10:00:00;5,75;23;17,097;59;7,48;6,986;157,76275
28.1.2026;10:15:00;3,1;12,4;16,435;59;7,48;6,986;87,1069
28.1.2026;10:30:00;2,55;10,2;16,56;59;7,48;6,986;71,3337
28.1.2026;10:45:00;11,95;47,8;16,404;59;7,48;6,986;336,1535
28.1.2026;11:00:00;14,05;56,2;16,275;59;7,48;6,986;397,03895
28.1.2026;11:15:00;13,65;54,6;15,834;59;7,48;6,986;391,755
28.1.2026;11:30:00;4,35;17,4;15,427;59;7,48;6,986;126,61545
28.1.2026;11:45:00;0,05;0,2;15,299;59;7,48;6,986;1,46175
28.1.2026;12:00:00;0,1;0,4;15,299;59;7,48;6,986;2,9235
28.1.2026;12:15:00;0,05;0,2;15,544;59;7,48;6,986;1,4495
28.1.2026;12:30:00;0,05;0,2;14,51;59;7,48;6,986;1,5012
28.1.2026;12:45:00;0,05;0,2;13,812;59;7,48;6,986;1,5361
28.1.2026;13:00:00;8,55;34,2;14,56;59;7,48;6,986;256,2777
28.1.2026;13:15:00;27,9;111,6;14,202;59;7,48;6,986;846,2628
28.1.2026;13:30:00;26,7;106,8;14,352;59;7,48;6,986;805,8594
28.1.2026;13:45:00;16,45;65,8;14,9;59;7,48;6,986;487,4793
28.1.2026;14:00:00;1,65;6,6;14,324;59;7,48;6,986;49,8465
28.1.2026;14:15:00;0,05;0,2;13,633;59;7,48;6,986;1,54505
28.1.2026;14:30:00;19,7;78,8;13,961;59;7,48;6,986;602,2881
28.1.2026;14:45:00;42,15;168,6;14,537;59;7,48;6,986;1264,37355
28.1.2026;15:00:00;72;288;14,046;59;7,48;6,986;2195,136
28.1.2026;15:15:00;62,35;249,4;14,315;59;7,48;6,986;1884,15465
28.1.2026;15:30:00;44,2;176,8;14,81;59;7,48;6,986;1313,8008
28.1.2026;15:45:00;24,65;98,6;15,68;59;7,48;6,986;711,2511
28.1.2026;16:00:00;18,85;75,4;15,001;59;7,48;6,986;556,69705
28.1.2026;16:15:00;22;88;16,84;59;7,48;6,986;609,268
28.1.2026;16:30:00;8,9;35,6;16,849;59;7,48;6,986;246,3965
28.1.2026;16:45:00;21,2;84,8;16,999;59;7,48;6,986;583,742
28.1.2026;17:00:00;10,9;43,6;17,356;59;7,48;6,986;296,2402
28.1.2026;17:15:00;1,45;5,8;17,15;59;7,48;6,986;39,7068
28.1.2026;17:30:00;36,95;147,8;16,84;59;7,48;6,986;1023,2933
28.1.2026;17:45:00;45,4;181,6;16,824;59;7,48;6,986;1258,034
28.1.2026;18:00:00;22,35;89,4;16,973;59;7,48;6,986;615,98835
28.1.2026;18:15:00;10,1;40,4;16,68;59;7,48;6,986;281,3254
28.1.2026;18:30:00;6,15;24,6;16,12;59;7,48;6,986;174,7461
28.1.2026;18:45:00;10,9;43,6;14,717;59;7,48;6,986;325,0053
28.1.2026;19:00:00;1,95;7,8;14,515;59;7,48;6,986;58,53705
28.1.2026;19:15:00;2,4;9,6;13,714;59;7,48;6,986;73,968
28.1.2026;19:30:00;12,6;50,4;13,39;59;7,48;6,986;392,4144
28.1.2026;19:45:00;13,7;54,8;12,087;59;7,48;6,986;444,5239
28.1.2026;20:00:00;11,15;44,6;13,2;59;7,48;6,986;349,3741
28.1.2026;20:15:00;2,5;10;12,105;59;7,48;6,986;81,0725
28.1.2026;20:30:00;26,95;107,8;11,308;59;7,48;6,986;895,4407
28.1.2026;20:45:00;0,05;0,2;10,991;59;7,48;6,986;1,67715
28.1.2026;21:00:00;0,1;0,4;12,343;59;7,48;6,986;3,2191
28.1.2026;21:15:00;0,1;0,4;11,541;59;7,48;6,986;3,2993
28.1.2026;21:30:00;0,1;0,4;11,784;59;7,48;6,986;3,275
28.1.2026;21:45:00;0,1;0,4;11,132;59;7,48;6,986;3,3402
28.1.2026;22:00:00;0,1;0,4;11,923;59;7,48;6,986;3,2611
28.1.2026;22:15:00;0,05;0,2;11,054;59;7,48;6,986;1,674
28.1.2026;22:30:00;0,1;0,4;11,005;59;7,48;6,986;3,3529
28.1.2026;22:45:00;0,1;0,4;10,401;59;7,48;6,986;3,4133
28.1.2026;23:00:00;0,1;0,4;10,789;59;7,48;6,986;3,3745
28.1.2026;23:15:00;0,8;3,2;10,458;59;7,48;6,986;27,2608
28.1.2026;23:30:00;25,25;101;10,382;59;7,48;6,986;862,338
28.1.2026;23:45:00;0,05;0,2;10,191;59;7,48;6,986;1,71715
29.1.2026;00:00:00;0,1;0,4;10,58;59;7,48;6,986;3,3954
29.1.2026;00:15:00;0,1;0,4;10,403;59;7,48;6,986;3,4131
29.1.2026;00:30:00;0,1;0,4;10,374;59;7,48;6,986;3,416
29.1.2026;00:45:00;0,1;0,4;10,243;59;7,48;6,986;3,4291
29.1.2026;01:00:00;0,05;0,2;10,301;59;7,48;6,986;1,71165
29.1.2026;01:15:00;0,1;0,4;10,26;59;7,48;6,986;3,4274
29.1.2026;01:30:00;0,1;0,4;10,168;59;7,48;6,986;3,4366
29.1.2026;01:45:00;0,1;0,4;10,023;59;7,48;6,986;3,4511
29.1.2026;02:00:00;0,1;0,4;10,003;59;7,48;6,986;3,4531
29.1.2026;02:15:00;0,05;0,2;10;59;7,48;6,986;1,7267
29.1.2026;02:30:00;0,1;0,4;9,998;59;7,48;6,986;3,4536
29.1.2026;02:45:00;0,1;0,4;10,008;59;7,48;6,986;3,4526
29.1.2026;03:00:00;0,1;0,4;9,948;59;7,48;6,986;3,4586
29.1.2026;03:15:00;0,1;0,4;10,029;59;7,48;6,986;3,4505
29.1.2026;03:30:00;0,05;0,2;10,053;59;7,48;6,986;1,72405
29.1.2026;03:45:00;0,1;0,4;10,343;59;7,48;6,986;3,4191
29.1.2026;04:00:00;0,1;0,4;10,136;59;7,48;6,986;3,4398
29.1.2026;04:15:00;0,1;0,4;10,282;59;7,48;6,986;3,4252
29.1.2026;04:30:00;0,1;0,4;10,752;59;7,48;6,986;3,3782
29.1.2026;04:45:00;0,05;0,2;10,685;59;7,48;6,986;1,69245
29.1.2026;05:00:00;0,1;0,4;10,385;59;7,48;6,986;3,4149
29.1.2026;05:15:00;0,1;0,4;10,874;59;7,48;6,986;3,366
29.1.2026;05:30:00;0,1;0,4;11,835;59;7,48;6,986;3,2699
29.1.2026;05:45:00;0,1;0,4;13,354;59;7,48;6,986;3,118
29.1.2026;06:00:00;0,05;0,2;12,69;59;7,48;6,986;1,5922
29.1.2026;06:15:00;0,1;0,4;14,584;59;7,48;6,986;2,995
29.1.2026;06:30:00;0,1;0,4;16,136;59;7,48;6,986;2,8398
29.1.2026;06:45:00;0,1;0,4;16,428;59;7,48;6,986;2,8106
29.1.2026;07:00:00;0,1;0,4;16,358;59;7,48;6,986;2,8176
29.1.2026;07:15:00;0,6;2,4;16,562;59;7,48;6,986;16,7832
29.1.2026;07:30:00;30,6;122,4;16,725;59;7,48;6,986;850,9554
29.1.2026;07:45:00;50,2;200,8;16,628;59;7,48;6,986;1400,8812
29.1.2026;08:00:00;42,85;171,4;17,307;59;7,48;6,986;1166,67695
29.1.2026;08:15:00;14,65;58,6;16,621;59;7,48;6,986;408,92545
